"URL","ASIN","Title","Brand","Fulfillment","Category","BSR","Subcategory","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B0BYHX58Z4","B0BYHX58Z4","Objective Nutrients ThiActive B Methylated B-Complex, No Fillers or Flow Agents, 60 Count","Objective Nutrients","FBA","Health & Household",60018,"B-Complex",32.99,-6,346,345,30,11399.35,11399.22,39,4.2,"Objective Nutrition",2,2035,"N/A","Large Standard-Size",1.85,1.93,3.7,0.11,6.65,18.35,"09/30/2024",20,7,0,8.86
"https://amazon.com/dp/B0BV6TBDTT","B0BV6TBDTT","XMK 2560-040 Flow Switch for Sundance Spas, Jacuzzi Hot Tub and Sweetwater Spas, Q-12DS-C2 Replacement Part","XMK","FBA","Patio, Lawn & Garden",21886,"Pool & Spa Replacement Parts",26.99,-6,419,418,80,11296.99,11292.67,86,4.1,"YaZer",1,3455,"N/A","Large Standard-Size",2.05,4.92,5.98,0.42,30.37,83.77,"10/31/2024","-",7,0,4.98
"https://amazon.com/dp/B0BNXQQGTL","B0BNXQQGTL","Gaming Game Laundry Basket Boys Hamper Kids Laundry Basket Baby Laundry Hamper Dirty Clothes Organizer Boys Toy Storage Bin Nursery Hamper for Bedroom Bathroom Gamer Room Decor","Barezan","FBA","Home & Kitchen",100973,"Laundry Baskets",23.95,-12,380,102,359,8848,2455.57,153,3.9,"guanshimaoyi",2,2448,"N/A","Large bulky",3.94,15.71,15.83,0.73,317.54,793.85,"11/30/2023",24,6,3,2.49
"https://amazon.com/dp/B0BT487XG2","B0BT487XG2","Dr. Killigan's Cedar Planks - Cedar Blocks for Clothes Storage, Alternative to Moth Balls for Closet, Good Cedar Closet Freshener, Best Moth Repellent for Clothes, Harvested in USA (10-Pack)","Dr. Killigan's","FBA","Home & Kitchen",51289,"Moth Protection",19.97,-6,1236,1235,14,24674.45,24661.97,302,4,"Dr. Killigan's",1,6950,"N/A","Large Standard-Size",2.13,5.35,6.06,1.08,34.77,95.91,"04/30/2023",22,6,0,4.09
"https://amazon.com/dp/B0BNTR8X6D","B0BNTR8X6D","Heating Pad Sinus Relief Mask Moist Heat Face Eye Mask Microwavable, Warm Compress for Sinus Pressure Relief, Migraine, Tension Headache Relief - Green","NEWGO","FBA","Health & Household",29046,"Heating Pads",16.99,-20,731,234,447,12491.72,3991.37,280,4.1,"Newgo",1,0,"N/A","Large Standard-Size",2.44,4.09,8.15,0.88,40.95,112.96,"10/31/2024",24,6,3,2.61
"https://amazon.com/dp/B0BVF694ZF","B0BVF694ZF","Bath Shower Sponge 2 Pack - Exfoliating Cloth for Dead Skin Cells, Dirt, and Oil Removal - Kids Washcloths Made Using Soft, Breathable & Hygienic Hanji Fabric - Hello Hanji by DEARCUS","DEARCUS","FBA","Beauty & Personal Care",24960,"Bath Sponges",15.9,-10,599,389,424,8271.51,6188.4,57,4,"Dearcus",2,2598,"N/A","Large Standard-Size",2.28,5.43,7.52,0.2,46.87,129.31,"10/31/2024",21,7,2,10.52
"https://amazon.com/dp/B0BV1RDCNW","B0BV1RDCNW","2-Pack Humane Rat Traps, Live Mouse Rat Cage Traps Catch and Release for Indoor Outdoor, Small Animals Traps, Easy to use,(10.6""x 5.5""x 4.5"")","YJOO","FBA","Patio, Lawn & Garden",29257,"Traps",30.99,-3,376,376,14,11513.76,11513.76,102,4,"YJOO-Traps",1,2991,"N/A","Large Standard-Size",6.46,9.76,12.76,1.79,405.05,1117.38,"06/30/2024","-",6,0,3.73
"https://amazon.com/dp/B0BWSRJX2X","B0BWSRJX2X","Prime Prometics PrimeWand Pearl – Stunning & Natural Pro-Age Makeup Highlighter Stick for Mature Women – Infused with Pearl Extract (Pearl)","PRIME PROMETICS","FBA","Beauty & Personal Care",60925,"Highlighters & Luminizers",28,-10,345,345,41,9196.25,9196.25,225,4,"Prime Prometics",1,3173,"N/A","Large Standard-Size",1.14,1.18,3.62,0.11,2.46,6.78,"02/29/2024",21,7,0,1.53
"https://amazon.com/dp/B0BPLYMYLT","B0BPLYMYLT","50 Pcs Forks and Spoons Silverware Set Stainless Steel Flatware Cutlery Set Heavy Duty Metal Spoons and Forks Set for Kitchen Utensil Dinner Restaurant Home, Mirror Polished, Dishwasher Safe (Stripe)","Minatee","FBA","Kitchen & Dining",33101,"Serving Sets",20.99,-11,430,296,27,8821.9,6084.57,183,3.5,"TahdaidnChar",1,3810,"N/A","Large Standard-Size",1.73,2.83,9.45,2.05,23.29,64.26,"10/31/2024",23,7,2,2.35
"https://amazon.com/dp/B0BSMNZYTW","B0BSMNZYTW","PHLUR - Missing Person Fragrance - Body Wash","PHLUR","FBA","Beauty & Personal Care",29224,"Body Washes",30,"N/A",428,135,1405,12836.18,4071.23,129,4,"Phlur",1,1964,"N/A","Large Standard-Size",2.87,2.95,6.61,1.28,28.18,77.73,"10/31/2023",22,7,3,3.32
"https://amazon.com/dp/B0BRXYL6DF","B0BRXYL6DF","Webetop Under Kitchen Sink Organizers and Storage, 2 Tier Pull Out Cabinet Organizer, Multi-Purpose Sliding Shelf Under Bathroom Drawer- 14.2L x 10.6W x 11H","Webetop","FBA","Kitchen & Dining",47449,"Under-Sink Organizers",19.99,-31,506,291,1778,11231.18,5083.38,343,4.2,"Webetop",1,4927,"N/A","Large Standard-Size",4.21,11.3,15.12,3.26,362.15,999.03,"09/30/2023",22,9,2,1.47
"https://amazon.com/dp/B0BVM1YR5H","B0BVM1YR5H","Biutee Nail Art Stamping Plate Set Nail Stamping Kit with Silicone Nail Stamper Flower Leaves Animal Lace Star Holiday Design Nail Stamp Plate Christmas Nail Stamp Template","Biutee","FBA","Beauty & Personal Care",26100,"Decoration Kits",15.99,-16,750,460,121,14891.41,7358.62,125,4,"Biutee Store",1,3610,"N/A","Large Standard-Size",1.54,2.91,5,0.68,11.26,31.06,"10/31/2024",25,9,2,6
"https://amazon.com/dp/B0BX7WYD2B","B0BX7WYD2B","1 Gallon Watering Can for Outdoor Plants and Indoor Plants，Premium Galvanized Steel Watering Can with 2 Handles，Metal Flower Watering Can with Removable Sprinkler Head，Vintage Silver","Wehome","FBA","Patio, Lawn & Garden",15319,"Watering Cans",23.95,-2,413,114,194,8904.11,2528.17,220,4.2,"Wehome Easy Life",1,3293,"N/A","Large Standard-Size",7.64,8.82,13.7,1.7,464.79,1282.18,"04/30/2024",22,7,3,1.88
"https://amazon.com/dp/B0C4Y9LQ9S","B0C4Y9LQ9S","Playlearn Fake Fish Tank Mini Aquarium - Artificial Fish Tank with Moving Fish - Fake Aquarium Lamp - Perfect Sensory Lamp","Playlearn USA","FBA","Pet Supplies",9893,"Aquarium Lights",23.99,-14,552,551,310,13402.93,13397.9,184,4.2,"Sensory Education",3,3653,"N/A","Large Standard-Size",3.46,9.21,12.76,1.65,204.72,564.75,"11/30/2023",18,7,0,3
"https://amazon.com/dp/B0C1YT2J8F","B0C1YT2J8F","GJX 2 Packs Universal Headgear Closed Edges Replacement Headgear Strap CPAP Mask Full Face Replace Part(Headgear Only)","GJX","FBA","Health & Household",33669,"CPAP Accessories",18.99,-3,840,840,72,16303.16,16303.16,159,4.2,"GJX US",1,5097,"N/A","Large Standard-Size",1.89,2.76,6.5,0.11,17.07,47.09,"10/31/2024",19,6,0,5.28
"https://amazon.com/dp/B00VAS0H68","B00VAS0H68","Anthony Glycolic Exfoliating & Resurfacing Wipes – Men’s Cleansing Face Cloths to Clean and Brighten Complexion – Gentle Pore Refining for Normal, Oily or Sensitive Skin – 30 Sheets per Bag","Anthony","FBA","Beauty & Personal Care",53812,"Cloths & Towelettes",25,-6,336,214,19,10697.48,5363.91,437,4,"ASL Beauty",1,3579,4,"Large Standard-Size",1.77,4.53,5.91,0.57,23.85,65.79,"09/30/2024",116,6,2,0.77
"https://amazon.com/dp/B0BZCMFRHB","B0BZCMFRHB","Pulse Oximeter for Kids Oxygen Monitor Children Pulse Oximeter for Baby Oxygen Monitor Kids Pulse Oximeter Fingertip, Large Display, Included with AAA Battery","HOLFENRY","FBA","Health & Household",62805,"Pulse Oximeters",24.9,-4,353,269,18,8859.8,6790.33,334,4.1,"HOLFENRY",1,5358,"N/A","Large Standard-Size",1.65,2.68,3.39,0.13,7.55,20.82,"12/31/2023","-",9,2,1.07
"https://amazon.com/dp/B0C5F33KWS","B0C5F33KWS","BRIPATI DIY Lip Gloss Making Kit, 46PCS DIY Lip Gloss Kit to Make Your Own Lip Gloss, Moisturizing Lip Glaze Handmade Set, Beginner Lip Gloss Kit, Lip Gloss Making Supplies Set for Women Girls","BRIPATI","FBA","Beauty & Personal Care",24553,"Lip Glosses",26.99,-20,1128,1127,1119,27227.66,27217.17,92,4,"EVENIS",1,3454,"N/A","Large Standard-Size",2.28,6.73,7.95,1.15,61.42,169.43,"10/31/2024",18,6,0,12.26
"https://amazon.com/dp/B0CB41Q52B","B0CB41Q52B","LE TAUCI Ramekins with Lids, [2nd Gen] 4 oz Oven Safe Creme Brulee Ramekin Souffle Dishes with Covers, Stackable Ceramic Bowls for Baking, Pudding, Serving Dip, Custard, Ice Cream, Set of 4, White","LE TAUCI","FBA","Kitchen & Dining",20670,"Soufflé Dishes",19.99,16,661,157,23,16432.86,3763.4,449,4.2,"THE GOODIES",2,0,"N/A","Large Standard-Size",5.24,5.87,9.25,2.18,143.25,395.17,"06/30/2024","-",9,3,1.47
"https://amazon.com/dp/B0BWLH9HRZ","B0BWLH9HRZ","NETRCO Smart Interactive Dog Ball Toys, Activated Rolling Ball for Dogs with Light, Moving Bouncing Dog Ball for Medium Dogs, USB Rechargeable, Christmas Fun & Engaging Dog Gift","NETRCO","FBA","Pet Supplies",12930,"Balls",21.99,-5,687,121,88,14969.63,2653.89,338,3.7,"Tuhong Trading Co., Ltd",1,0,"N/A","Large Standard-Size",3.35,3.35,3.9,0.49,22.04,60.79,"07/31/2024",21,7,3,2.03
"https://amazon.com/dp/B0C6R9RWNF","B0C6R9RWNF","Earth Rated Treat Dispensing Dog Toy, Enrichment Toy for Adult and Puppy Dogs, Slow Feeder, Dishwasher and Freezer-Safe, Natural Rubber, Small, Green","Earth Rated","FBA","Pet Supplies",13336,"Chew Toys",14.99,-6,522,304,160,8903.97,4563.36,360,4.1,"Earth Rated",2,0,"N/A","Large Standard-Size",2.76,3.78,8.94,0.49,46.87,129.29,"06/30/2024",16,8,2,1.45
"https://amazon.com/dp/B0C9C84Z7T","B0C9C84Z7T","Coopvivi Garden Leaf Rakes, 6FT Rakes for Lawns Heavy Duty 11 Metal Tines 9 inch Wide, Adjustable Long Steel Handle, Small Shrub Rake, Gathering Leaves (Black)","Coopvivi","FBA","Patio, Lawn & Garden",40520,"Rakes",15.99,-12,779,779,48,12460.39,12460.39,284,4.1,"Coopvivi Store",1,0,"N/A","Large Standard-Size",2.6,9.8,15.98,1.81,205,565.51,"03/31/2024","-",7,3,2.74
"https://amazon.com/dp/B0CBG373Q5","B0CBG373Q5","Four Leaf Rover - Harmony | Natural Skin Care for Dogs | Seasonal Allergy and Natural Histamine Support | Helps with Skin Health & Detoxification | 30 Medium Dog Servings","FOUR LEAF ROVER","FBA","Pet Supplies",18002,"Herbal Supplements",29.99,-6,618,618,30,18537.31,18537.31,71,4.2,"Four Leaf Rover",1,4428,"N/A","Large Standard-Size",2.64,2.68,3.03,0.22,10.79,29.77,"10/31/2024",35,6,0,8.71
"https://amazon.com/dp/B0CB11WFSB","B0CB11WFSB","Happy Wings Sunflower Hearts & Chips - Sunflower Kernels and Chips Bird Food- 5 Pounds I No Mess, No Waste Seed| No Grow Seed | Bird Seed for Wild Birds","Happy Wings","FBA","Patio, Lawn & Garden",7045,"Bird Seed",20.98,7,707,707,47,15956.76,15956.76,200,4.2,"ASA AGROTECH PRIVATE LIMITED",1,7478,"N/A","Large Standard-Size",4.21,8.86,13.5,5.05,253.53,699.39,"06/30/2024",17,8,0,3.59
"https://amazon.com/dp/B0C9TQN8RB","B0C9TQN8RB","OZCHIN Large Smell Proof Bag with Combination Lock Odor Proof Lock Box Bag Travel Storage Case Activated Charcoal Bag Great Christmas Gift (Black)","OZCHIN","FBA","Health & Household",48419,"Charcoal Bags",29.99,-9,420,107,119,13048.6,3344.92,48,4.2,"OZCHIN.",1,5408,"N/A","Large Standard-Size",4.45,7.05,9.8,2.07,154.79,427.01,"11/30/2023","-",7,3,8.76
"https://amazon.com/dp/B0C36B3MYK","B0C36B3MYK","REPTIZOO 2PCS Reptile Night Heat Lamp, 50W Moonlight Heat Bulb Infrared Heating Lamp Purple Reptile Heat Lamp Night Bulb for Bearded Dragon, Lizard, Snake, Turtle","REPTIZOO","FBA","Pet Supplies",12970,"Heat Lamps",14.99,-6,638,223,63,10954.17,3348.93,155,4.1,"REPTIZOO US",1,4484,"N/A","Large Standard-Size",3.03,4.45,5.28,0.29,35.84,98.88,"10/31/2024",19,9,3,4.12
"https://amazon.com/dp/B0CCSPBMNC","B0CCSPBMNC","Nécessaire The Body Acne Wash. Medicated Clearing Cleanse. 2% Salicylic Acid, Niacinamide, Zinc PCA + Rosemary. Treat + Prevent Body Acne. Dermatologist-Tested. Non-Comedogenic. 250 ml","Nécessaire","FBA","Beauty & Personal Care",15806,"Body Washes",20,-12,1086,939,45,22451.94,18795.89,100,4.2,"Nécessaire",1,9580,"N/A","Large Standard-Size",2.72,2.83,5.91,0.82,22.9,63.18,"06/30/2024",16,8,2,10.86
"https://amazon.com/dp/B0C6ZYF9WZ","B0C6ZYF9WZ","SunnyPoint Extra Small Trash Can (3 Liter /0.8Gallon) with Plastic Inner Bucket; Bathroom, Office,Kitchen and Bedroom Step On and Slow Close (BLK)","SunnyPoint","FBA","Industrial & Scientific",18808,"Trash Cans",26.99,-12,326,121,170,8791.73,3278.2,79,4,"SunnyPoint",1,2759,"N/A","Large Standard-Size",7.48,7.64,9.92,1.9,285.42,787.36,"02/29/2024",18,9,3,4.12
"https://amazon.com/dp/B0CBRVVXFK","B0CBRVVXFK","Crystal Dragon Transparent Play Balls Set, Including 7 Balls 1.7inch. It can be Used as a, Home Decoration, Collectible, and is Also an Ideal Gift for Halloween and Christmas.","TFirsgad","FBA","Home & Kitchen",139919,"Decorative Balls",21.89,6,398,134,73,20275.79,2944.99,105,4,"TFirsgad",1,3092,"N/A","Large Standard-Size",2.13,6.02,6.06,0.93,39.12,107.92,"10/31/2024",16,7,2,3.79
"https://amazon.com/dp/B0BTMZBFTM","B0BTMZBFTM","4 Pack Stainless Steel Spice Shaker Lid for Mason Jars (Regular Mouth)","Mason Jar Lifestyle","FBA","Kitchen & Dining",40046,"Lids",16.99,-6,490,417,12,8470.17,7092.11,108,4.2,"Mason Jar Lifestyle",2,4099,"N/A","Large Standard-Size",2.64,3.03,3.15,0.31,12.69,35,"10/31/2024",28,6,2,4.54
"https://amazon.com/dp/B0C36C1P1Q","B0C36C1P1Q","REPTIZOO 2PCS Reptile Heat Lamp, 150W Night Heat Lamp Moonlight Bulb Purple Infrared Heating Lamp Simulate Natural Moonlight Night Heat Bulb for Reptile Amphibian","REPTIZOO","FBA","Pet Supplies",13733,"Heat Lamps",19.99,-1,638,190,63,10954.17,3912.45,155,4.1,"REPTIZOO US",1,4484,"N/A","Large Standard-Size",3.23,5.47,5.87,0.29,52.22,144.04,"10/31/2024",19,9,3,4.12
"https://amazon.com/dp/B0CHN4PSBL","B0CHN4PSBL","Cultures For Health Sourdough Starter Jar Kit | Easy DIY Breadmaking Kit for Sourdough Bread | Essential Baking Supplies for Homemade Bread | Glass Jar Kit With Spatula Baking Set | Fermentation Jar","Cultures For Health","FBA","Kitchen & Dining",13706,"Fermenters",24.99,-7,578,578,137,14259.56,14259.56,138,4.1,"Cultures for Health",1,6097,"N/A","Large Standard-Size",3.82,3.9,9.53,1.1,71.48,197.19,"02/29/2024",14,5,0,4.19
"https://amazon.com/dp/B0C61HJF67","B0C61HJF67","Tlswshsy 2PCS Plant Winter Protection Pot - 15.8"" x 13.8"" Flower Pot Protection Bag - Anti-Frost Winter Pot Plant Cover with Drawstring and Zipper for Winter Outdoor Fruit Trees Potted Plants Shrubs","Tlswshsy","FBA","Patio, Lawn & Garden",40678,"Plant Covers",19.99,14,432,66,193,11597.31,1252,51,4,"Tlswshsy",1,1441,"N/A","Large Standard-Size",1.69,11.02,11.34,0.51,106.33,293.32,"09/30/2024",18,7,3,8.47
"https://amazon.com/dp/B0CBWPB46J","B0CBWPB46J","Halloween Porch Sign Decor ""Trick or Treat"" Wooden Hanging Sign Door Porch Standing Decorative Signs Plaques for Front Door Farmhouse Outdoor Indoor Welcome Sign Wall Craft Decor 47.2""H","ARKUKT","FBA","Home & Kitchen",62908,"Decorative Signs & Plaques",19.99,-39,911,453,697,21187.97,9066.33,55,4,"ARKUKT",1,1814,"N/A","Large Standard-Size",2.95,8.23,16.73,2.43,204.5,564.14,"10/31/2023","-",7,2,16.57
"https://amazon.com/dp/B0C4DK9Q8V","B0C4DK9Q8V","Kingsyard Bluebird Feeders for Outdoors Hanging, All Metal, Cage Mealworm Bird Feeder with Tray, Large Bird & Squirrel Proof, Easy to Refill & Clean (Blue)","Kingsyard","FBA","Patio, Lawn & Garden",3624,"Feeders",25.99,-6,1137,648,367,29549.47,16845.68,275,4.2,"Kingsyard",1,7545,"N/A","Large Standard-Size",7.68,9.76,11.85,4.23,447.23,1233.73,"03/31/2024","-",6,3,4.13
"https://amazon.com/dp/B0C4P4FDTV","B0C4P4FDTV","BQZYX+ 3 Pack USB Fairy Lights USB Powered String Lights Warm Yellow 2 Meters 20 lamp Beads Led Christmas Lights Fairy String Lights led Light String (Warm Yellow)","BQZYX+","FBA","Home & Kitchen",49018,"String Lights",14.99,4,781,487,404,10368.73,7043.95,104,4.2,"YHHKG",1,3348,"N/A","Large Standard-Size",1.1,4.13,6.65,0.1,15.27,42.11,"10/31/2024",18,8,3,7.51
"https://amazon.com/dp/B0CBTMN3BK","B0CBTMN3BK","Plantar Fascitis Night Splint Adjustable Leg Support Brace for Fascia, Tendon and Calf Stretching, Heel and Bone Spur, Arch Pain Treatment Fit Right or Left Foot Large","honarry","FBA","Health & Household",43063,"Foot Supports",27.41,-20,694,306,108,19033.51,8386.05,150,3.9,"Honarry US",1,4335,"N/A","Large bulky",5.75,15.24,15.67,1.04,445.01,1112.52,"10/31/2024","-",7,3,4.63
"https://amazon.com/dp/B0C5TCNSTR","B0C5TCNSTR","Professional Hot Comb - Fast Heating, Titanium Technology, Anti-Scald Design - Salon-Quality Straightening and Styling for All Hair Types","DAN Technology","FBA","Beauty & Personal Care",42142,"Hair Combs",29.99,-17,430,429,14,12890.29,12885.84,177,4.2,"best tools",1,4197,"N/A","Large Standard-Size",1.85,3.98,12.36,0.79,45.82,126.4,"10/31/2024",18,7,0,2.5
"https://amazon.com/dp/B0C2F66N17","B0C2F66N17","360 Nutrition Blends with Benefits Super Greens Powder w/Probiotics, Digestive Enzymes, Sugar & Gluten Free, Plant Based Superfood Drink Mix for Gut Health, Bloating, Immunity, Overall Health, 6.35 oz","360 Nutrition","FBA","Health & Household",42360,"Blended Vitamin & Mineral Supplements",22.95,14,580,369,51,13311.14,8487.86,374,4.1,"360 Nutrition",1,12883,"N/A","Large Standard-Size",3.5,3.94,4.53,0.53,31.45,86.75,"02/29/2024",19,6,3,1.55
"https://amazon.com/dp/B0CBCW75H5","B0CBCW75H5","Snap Supplements Cholesterol Health - Support Healthy Cholesterol Levels and Natural Heart Health, 60 Capsules","Snap Supplements","FBM","Health & Household",62125,"Garlic",29.95,-6,349,349,71,10467.35,10467.35,64,4.2,"HerbsDaily",1,2753,"N/A","Large Standard-Size",1.97,2.01,3.9,0.18,"N/A","N/A","10/31/2024",16,9,0,5.46
"https://amazon.com/dp/B0C277KG1Y","B0C277KG1Y","4oz DMSO Liquid 99.99% Pure, Undiluted & Low Odor Dimethyl Sulfoxide, Premium DMSO in a Amber Glass Bottle","IXKX","FBA","Industrial & Scientific",21117,"Solvents",15.99,-12,517,517,193,8274.05,8274.05,135,4.1,"Kaiyuan heyday",1,3878,"N/A","Large Standard-Size",3.31,4.45,6.89,0.66,51.1,140.95,"10/31/2024",19,7,0,3.83
"https://amazon.com/dp/B0C2ZKK6DD","B0C2ZKK6DD","6 Pcs Dog Talking Button Set, Dog Buttons for Communication 30s Voice Recording Speaking Button Pet Speech Training Buzzers with 30 Scene Stickers and Waterproof Anti-Slip Mat for Animal Training","ESYELEC","FBA","Pet Supplies",17313,"Training Clickers",27.99,-8,334,193,101,10975.42,5417.41,269,4.1,"ESYELEC",1,0,"N/A","Large Standard-Size",2.36,7.01,10.63,1.3,88.54,244.25,"11/30/2023",19,7,3,1.24
"https://amazon.com/dp/B0BZT2SVVW","B0BZT2SVVW","Carpet Powder Miracle- Dry Carpet Cleaner, Bio-degradable Non-toxic Deodorizer, Refreshes Carpets, Rugs and Upholstery (Wildberry Scent, 20 Oz)","Sunny & Honey","FBA","Health & Household",62363,"Carpet Deodorizers",20.99,-6,490,155,24,10284.31,3256.69,218,4.1,"Sunny & Honey",1,6609,"N/A","Large Standard-Size",2.87,2.95,7.76,1.41,33.08,91.25,"07/31/2023",20,7,3,2.25
"https://amazon.com/dp/B0C91QGGD6","B0C91QGGD6","Lanolips 12 Hour Overnight Lip Mask - Rich Lanolin Lip Balm with Hyaluronic Acid, Vitamin C & Ceramides - Restore, Soften & Replenish Lips While You Sleep - Cruelty-Free Lip Products (0.52 oz / 15 g)","Lanolips","FBA","Beauty & Personal Care",19649,"Balms & Moisturizers",17,-12,843,842,742,14330.08,14329.94,62,4.1,"FortressBrand",1,3801,"N/A","Large Standard-Size",1.02,1.34,4.49,0.06,3.1,8.54,"10/31/2024",17,5,0,13.82
"https://amazon.com/dp/B0C3V88W7L","B0C3V88W7L","ACTIV CUISINE 5.5 Inch Heat Diffuser Stainless Steel Induction Adapter Plate Removable Handle Coffee Milk Cookware Induction Hob Heat Cooking Diffuser for Electric Stove","ACTIV CUISINE","FBA","Kitchen & Dining",34776,"Trivets",17.99,-13,500,130,15,10302.76,2347.73,163,3.9,"ACTIV' CUISINE",1,4022,"N/A","Large Standard-Size",1.54,6.02,6.02,0.9,28.1,77.51,"10/31/2024",19,7,3,3.07
"https://amazon.com/dp/B0BP2CD71J","B0BP2CD71J","Jaenmsa PAR38 Halogen Flood Light Bulbs 90W 120V, 2Pcs PAR38 Halogen Light Bulbs with E26 Base, 2800K Warm White, 1600 Lumens for Indoor and Outdoor","Jaenmsa","FBA","Industrial & Scientific",28056,"Halogen Bulbs",19.99,-7,424,140,60,14229.71,2814.12,73,3.9,"Yang Yang  Yang",1,0,"N/A","Large Standard-Size",6.69,7.32,10,1.94,246.76,680.71,"05/31/2024",23,7,2,5.81
"https://amazon.com/dp/B0C1SRJSGQ","B0C1SRJSGQ","Turbo Tail Cat Ball Toy Cat Toys For Bored Indoor Adult Cats Snake Walk With Feather Interactive Cat Toys Cat Amusing Ball Toys So That Cats Are No Longer Lonely Type-C Rechargeable 4 in 1 Kitten Toys","AAA AMUSANG","FBA","Pet Supplies",14194,"Interactive Toys",19.99,-21,416,138,215,8317.35,2765.18,240,4.1,"AAA AMUSANG",1,3400,"N/A","Large Standard-Size",3.31,3.39,4.29,0.29,24.24,66.86,"11/30/2023",19,6,3,1.73
"https://amazon.com/dp/B0C78GNVMQ","B0C78GNVMQ","HYDR-8 Leave-In Conditioner, for Deep Hydration & Heat Protection, with Vegan Keratin, for Soft, Silky, Frizz Free Hair, 5 fl oz","VEGAMOUR","FBA","Beauty & Personal Care",30381,"Conditioners",34,"N/A",526,389,9816,15358.79,13242.49,209,4,"VEGAMOUR",1,0,"N/A","Large Standard-Size",1.69,1.93,6.61,0.35,10.88,30,"10/31/2024",17,10,2,2.52
"https://amazon.com/dp/B0C6YGKHNG","B0C6YGKHNG","Hempvana Ultra-Strength Nerve Relief Cream w/100% Pure Hemp Seed Oil, AS-SEEN-ON-TV, Relieves Nerve Pain, Shooting Pain, Joint Pain, Tingling, Muscle Cramps, Crawling Sensations, 3 oz Jar","Hempvana","FBM","Health & Household",80765,"Alternative Pain Relief",32.5,24,881,881,47,17070.35,17070.35,227,4.1,"BulbHead The Home Of Bright Ideas",1,7061,"N/A","Large Standard-Size",2.99,3.35,14.61,0.33,"N/A","N/A","09/30/2024",18,8,0,3.88
"https://amazon.com/dp/B0C3DCLMSJ","B0C3DCLMSJ","OBgE Natural Cover Foundation #25 (Sand, 0.5oz) - Stick Foundation with Brush for Flawless Skin Tone Correction and Coverage. Long-Lasting Wear for Daily Use.","OBgE","FBA","Beauty & Personal Care",54039,"Foundation",29.99,-6,307,75,266,9213.57,2266.5,150,4.2,"Adapt Korea",1,2092,"N/A","Large Standard-Size",1.14,1.18,5.24,0.13,3.55,9.79,"10/31/2024",19,9,3,2.05
"https://amazon.com/dp/B0C4P7B7X5","B0C4P7B7X5","Vincidern 6PCs Acrylic Candle Holders Centerpieces for Table, Taper Candle Holder for Wedding Decor, Dining Room, Halloween, Christmas Decorative Candlestick Holder, Taper Candle Holder Set","Vincidern","FBA","Home & Kitchen",159693,"Candlestick Holders",22.99,-23,326,209,232,10779.79,4068.24,73,4.2,"Vincidern",1,0,"N/A","Large Standard-Size",2.17,8.27,11.93,1.08,107.52,296.61,"10/31/2024",18,9,3,4.47
"https://amazon.com/dp/B0C8SQN7S6","B0C8SQN7S6","EPAIS Essential Eyelash Growth Serum, Jumbo Size 15ml/0.5fl.oz - Safe & Gentle Lashes Care, Nutrient Formula for Longer, Fuller, Thicker in 2 Weeks, To Grow Lashes Natural Longer, Non-Prostaglandin","EPAIS","FBA","Beauty & Personal Care",22752,"Eyelash Primers",25.99,-6,1003,942,13,27534.23,24493.3,306,4.2,"AdaptKorea",1,0,"N/A","Small Standard-Size",0.75,0.75,5.63,0.07,1.59,4.4,"06/30/2024",12,6,2,3.28
"https://amazon.com/dp/B0CFQ7JKFN","B0CFQ7JKFN","(2 Pack Sugar Free Magnesium Glycinate Gummies, 500mg Magnesium Glycinate with 200mg Magnesium Malate, Taurate, Oxide, COQ10, Vitamin B6 and D3, Sleep & Calm Support, 120 Raspberry Gummies","LUCNVEM","FBA","Health & Household",61964,"Magnesium",16.99,-10,302,109,10,8550.58,3744.51,115,4.2,"xuanxuan2307",2,3421,"N/A","Large Standard-Size",2.6,4.76,5.24,0.86,32.65,90.07,"12/31/2023",15,7,3,2.63
"https://amazon.com/dp/B0CC2KJQV4","B0CC2KJQV4","Frienda 12 Pieces Dog Santa Hat PET Christmas Hat Soft Plush Cat Hat Pet Costumes for Small Dog Cat Puppy Christmas Supplies (Mixed Pattern)","Frienda","FBA","Pet Supplies",17969,"Hats",19.99,4,397,109,111,8527.58,2054.07,18,3.6,"Fiada US",1,1350,"N/A","Large Standard-Size",2.56,6.73,8.07,0.29,70,193.11,"10/31/2024",16,7,3,22.05
"https://amazon.com/dp/B0CHJBWG3T","B0CHJBWG3T","OMMA Micropoint Acne Patch, Cystic Acne Patch | Efficient Cystic Acne Overnight Treatment, Dark Spot Patches for Early-Stage Painful Zits | Korean Pimple Patch with Salicylic Acid | 18 Zit Stickers","OMMA","FBA","Beauty & Personal Care",39635,"Pore Cleansing Strips",29.99,-6,760,760,11,22794.75,22794.75,93,4.2,"OMMA Cosmetics",1,3624,"N/A","Small Standard-Size",0.59,5.75,6.61,0.07,11.29,31.15,"07/31/2024",13,7,0,8.17
